ID, Age, Experience, Income, Family, CCAvg, Mortgage, Response
1676, 60, 35, 119, 2, 3.9, 0, No
1675, 37, 11, 139, 2, 0.8, 421, Yes
1674, 29, 5, 81, 2, 2.5, 0, No
1673, 48, 23, 173, 3, 0.2, 0, Yes
1672, 34, 9, 20, 4, 1.1, 0, No
1671, 38, 14, 25, 4, 0.4, 101, No
1670, 43, 18, 21, 2, 1.4, 0, No
1669, 63, 37, 20, 1, 0.8, 0, No
1668, 44, 20, 22, 1, 1.0, 91, No
1667, 51, 25, 190, 2, 4.2, 0, Yes
1666, 37, 12, 100, 3, 1.2, 341, No
1665, 61, 35, 63, 1, 1.6, 0, No
1664, 57, 32, 42, 3, 0.5, 0, No
1663, 63, 38, 84, 4, 0.1, 0, No
1662, 38, 14, 64, 1, 1.5, 0, No
1661, 37, 11, 34, 3, 0.9, 0, No
1660, 33, 7, 139, 1, 4.0, 106, Yes
1659, 50, 25, 14, 4, 0.8, 0, No
1658, 31, 5, 28, 3, 1.0, 0, No
1657, 40, 15, 175, 2, 3.3, 0, No
1656, 35, 11, 53, 3, 2.8, 0, No
1655, 60, 34, 102, 2, 2.0, 0, No
1654, 26, 1, 24, 2, 0.9, 123, No
1653, 48, 18, 182, 4, 6.0, 0, Yes
1652, 62, 36, 158, 2, 6.3, 0, Yes
1651, 31, 6, 83, 4, 2.2, 106, No
1650, 29, 4, 73, 1, 0.8, 0, No
1649, 47, 21, 85, 2, 1.7, 0, No
1648, 35, 5, 68, 4, 1.8, 0, No
1647, 52, 26, 93, 1, 2.4, 0, No
1646, 56, 32, 89, 4, 1.0, 90, No
1645, 59, 35, 33, 4, 0.4, 131, No
1644, 41, 16, 13, 2, 0.0, 0, No
1643, 27, 3, 84, 3, 1.5, 0, No
1642, 58, 34, 152, 4, 3.6, 0, Yes
1641, 36, 10, 55, 1, 2.0, 95, No
1640, 56, 31, 68, 2, 0.0, 0, No
1639, 32, 7, 125, 1, 0.0, 0, No
1638, 30, 6, 193, 3, 6.3, 0, Yes
1637, 65, 39, 100, 4, 1.7, 0, No
1636, 49, 24, 70, 1, 2.9, 0, No
1635, 59, 34, 18, 3, 1.3, 104, No
1634, 62, 38, 53, 1, 0.0, 0, No
1633, 31, 5, 93, 2, 3.1, 0, Yes
1632, 61, 36, 153, 1, 2.6, 0, Yes
1631, 41, 17, 99, 2, 1.8, 0, No
1630, 53, 29, 154, 4, 7.4, 0, Yes
1629, 42, 18, 90, 4, 0.8, 245, No
1628, 46, 20, 82, 3, 0.7, 0, No
1627, 31, 6, 180, 2, 6.7, 0, No
1626, 56, 30, 21, 2, 0.7, 0, No
1625, 28, 2, 31, 2, 0.3, 0, No
1624, 63, 38, 153, 1, 1.3, 455, No
1623, 39, 14, 24, 2, 0.3, 0, No
1622, 31, 6, 53, 4, 2.2, 114, No
1621, 39, 14, 22, 2, 0.3, 0, No
1620, 45, 21, 29, 1, 0.3, 0, No
1619, 29, 3, 29, 3, 1.0, 0, No
1618, 61, 36, 44, 4, 2.1, 0, No
1617, 48, 23, 84, 4, 3.1, 0, Yes
1616, 62, 36, 63, 1, 2.5, 0, No
1615, 47, 23, 89, 1, 2.6, 0, No
1614, 60, 34, 52, 4, 1.7, 0, No
1613, 41, 17, 33, 1, 0.7, 104, No
1612, 58, 32, 75, 2, 2.3, 0, No
1611, 38, 14, 103, 1, 0.8, 0, No
1610, 66, 41, 105, 1, 0.8, 0, No
1609, 36, 10, 35, 2, 0.3, 98, No
1608, 55, 29, 21, 4, 0.7, 0, No
1607, 35, 10, 33, 4, 1.7, 87, No
1606, 54, 28, 83, 3, 0.8, 0, No
1605, 55, 29, 111, 2, 3.6, 0, Yes
1604, 36, 6, 138, 1, 7.0, 86, Yes
1603, 40, 14, 74, 4, 1.4, 0, No
1602, 31, 7, 180, 1, 4.3, 0, No
1601, 60, 36, 129, 2, 6.0, 0, No
1600, 50, 24, 124, 1, 4.9, 266, No
1599, 40, 15, 85, 2, 0.4, 0, No
1598, 66, 41, 11, 3, 0.1, 0, No
1597, 45, 20, 55, 4, 1.9, 164, No
1596, 56, 26, 38, 3, 1.0, 110, No
1595, 37, 12, 93, 1, 2.8, 0, No
1594, 63, 38, 83, 3, 1.8, 0, No
1593, 56, 31, 192, 1, 7.0, 0, Yes
1592, 39, 13, 72, 2, 2.8, 0, No
1591, 49, 23, 58, 4, 2.6, 188, No
1590, 57, 32, 124, 1, 0.2, 0, Yes
1589, 29, 3, 55, 3, 1.1, 0, No
1588, 52, 28, 21, 2, 0.4, 0, No
1587, 59, 33, 50, 2, 2.3, 0, No
1586, 57, 31, 131, 2, 2.7, 0, No
1585, 46, 20, 25, 4, 0.6, 125, No
1584, 61, 36, 184, 4, 2.3, 342, Yes
1583, 43, 19, 170, 4, 4.3, 318, Yes
1582, 53, 29, 24, 2, 0.2, 0, No
1581, 39, 14, 12, 2, 0.0, 0, No
1580, 29, 5, 122, 4, 3.0, 0, Yes
1579, 38, 13, 12, 2, 0.3, 104, No
1578, 34, 8, 65, 1, 3.0, 227, Yes
1577, 43, 18, 98, 2, 0.4, 0, No
1576, 50, 26, 88, 1, 2.7, 0, No
1575, 62, 37, 42, 3, 1.5, 0, No
1574, 44, 20, 69, 1, 0.8, 184, No
1573, 64, 40, 63, 4, 1.2, 0, No
1572, 37, 13, 73, 4, 2.4, 0, No
1571, 41, 16, 114, 4, 3.5, 0, Yes
1570, 51, 27, 44, 3, 1.9, 141, No
1569, 59, 33, 72, 2, 0.7, 226, No
1568, 63, 39, 92, 2, 0.0, 0, No
1567, 61, 35, 40, 1, 0.8, 128, No
1566, 34, 9, 104, 3, 1.2, 0, No
1565, 64, 40, 63, 4, 1.2, 0, No
1564, 55, 29, 19, 4, 0.7, 121, No
1563, 34, 9, 89, 1, 0.0, 0, No
1562, 46, 20, 73, 1, 1.5, 128, No
1561, 35, 10, 31, 3, 1.3, 0, No
1560, 59, 35, 102, 4, 3.0, 115, Yes
1559, 35, 10, 72, 3, 2.3, 285, No
1558, 51, 25, 41, 4, 1.8, 0, No
1557, 31, 1, 60, 4, 4.0, 244, No
1556, 59, 33, 49, 4, 1.7, 104, No
1555, 42, 15, 34, 3, 1.0, 0, No
1554, 46, 22, 83, 3, 0.7, 0, No
1553, 29, 5, 195, 1, 4.3, 0, No
1552, 50, 25, 192, 2, 2.8, 238, No
1551, 40, 14, 39, 1, 2.0, 0, No
1550, 57, 31, 45, 3, 1.4, 198, No
1549, 57, 32, 21, 4, 0.9, 113, No
1548, 47, 21, 52, 1, 1.2, 194, No
1547, 33, 9, 105, 1, 4.0, 0, No
1546, 55, 29, 131, 2, 2.7, 0, No
1545, 39, 15, 24, 1, 1.0, 116, No
1544, 52, 26, 101, 2, 2.4, 0, No
1543, 50, 20, 19, 4, 0.4, 0, No
1542, 61, 35, 154, 2, 6.9, 0, No
1541, 34, 8, 11, 4, 0.3, 0, No
1540, 29, 5, 21, 3, 0.9, 119, No
1539, 55, 30, 34, 4, 0.1, 157, No
1538, 58, 34, 41, 4, 1.3, 0, No
1537, 36, 12, 73, 4, 2.0, 188, No
1536, 61, 37, 39, 4, 0.4, 0, No
1535, 59, 34, 30, 1, 1.3, 0, No
1534, 62, 37, 155, 1, 1.3, 0, No
1533, 45, 20, 55, 1, 0.3, 0, No
1532, 39, 13, 25, 4, 1.5, 0, No
1531, 47, 21, 20, 1, 0.2, 0, No
1530, 38, 14, 58, 4, 2.0, 153, No
1529, 34, 9, 134, 1, 4.6, 164, No
1528, 57, 33, 45, 1, 1.8, 195, No
1527, 36, 10, 80, 4, 2.2, 0, No
1526, 43, 18, 58, 1, 2.4, 0, No
1525, 40, 16, 155, 4, 0.1, 0, Yes
1524, 41, 16, 104, 1, 1.0, 0, No
1523, 25, -1, 101, 4, 2.3, 256, No
1522, 33, 8, 175, 2, 6.7, 102, No
1521, 54, 30, 120, 1, 7.4, 119, No
1520, 63, 38, 22, 3, 0.1, 90, No
1519, 43, 17, 64, 4, 3.0, 221, Yes
1518, 52, 26, 45, 4, 1.8, 0, No
1517, 41, 17, 49, 4, 2.2, 0, No
1516, 54, 28, 28, 4, 1.5, 0, No
1515, 44, 20, 175, 2, 1.4, 0, No
1514, 45, 21, 183, 2, 1.4, 354, No
1513, 53, 28, 44, 3, 1.7, 0, No
1512, 58, 32, 65, 3, 2.2, 0, No
1511, 57, 32, 33, 2, 2.0, 0, No
1510, 56, 26, 92, 2, 4.5, 0, No
1509, 35, 10, 75, 4, 0.7, 0, No
1508, 43, 18, 50, 4, 1.9, 0, No
1507, 52, 27, 25, 2, 0.0, 0, No
1506, 51, 25, 18, 1, 0.3, 93, No
1505, 30, 6, 191, 2, 4.4, 0, Yes
1504, 34, 8, 52, 4, 2.2, 0, No
1503, 65, 39, 113, 1, 2.0, 0, No
1502, 30, 4, 35, 2, 0.3, 0, No
1501, 54, 28, 74, 2, 1.1, 0, No
1500, 52, 26, 91, 1, 4.3, 0, Yes
1499, 49, 23, 125, 1, 7.3, 0, No
1498, 45, 21, 73, 1, 0.8, 0, No
1497, 36, 12, 18, 1, 0.5, 0, No
1496, 52, 28, 178, 3, 5.4, 147, Yes
1495, 59, 35, 60, 1, 0.0, 0, No
1494, 58, 34, 84, 2, 2.8, 0, No
1493, 33, 8, 133, 1, 0.0, 0, No
1492, 38, 12, 38, 2, 0.3, 0, No
1491, 30, 4, 18, 4, 0.3, 0, No
1490, 62, 38, 99, 4, 1.7, 0, No
1489, 38, 12, 39, 2, 0.3, 174, No
1488, 28, 4, 159, 1, 1.5, 0, No
1487, 35, 9, 141, 2, 4.5, 0, Yes
1486, 34, 9, 99, 4, 2.2, 155, No
1485, 55, 30, 40, 2, 2.3, 0, No
1484, 58, 32, 63, 1, 1.6, 0, No
1483, 60, 35, 8, 1, 0.1, 0, No
1482, 35, 9, 179, 2, 0.0, 76, No
1481, 67, 42, 32, 1, 1.1, 0, No
1480, 28, 4, 43, 1, 1.0, 102, No
1479, 65, 39, 160, 4, 3.8, 237, Yes
1478, 40, 14, 64, 4, 0.2, 0, No
1477, 61, 37, 64, 1, 0.0, 0, No
1476, 44, 19, 78, 2, 3.8, 268, No
1475, 48, 23, 79, 2, 3.8, 0, No
1474, 65, 35, 23, 1, 1.5, 0, No
1473, 34, 8, 8, 3, 0.1, 83, No
1472, 52, 26, 180, 1, 1.0, 0, No
1471, 58, 28, 80, 2, 4.5, 0, No
1470, 59, 35, 59, 4, 1.2, 0, No
1469, 45, 18, 78, 3, 2.7, 0, No
1468, 62, 36, 29, 2, 0.7, 0, No
1467, 33, 9, 145, 2, 4.3, 277, No
1466, 45, 19, 60, 1, 0.7, 159, No
1465, 28, 4, 120, 2, 0.6, 0, No
1464, 35, 10, 94, 1, 0.0, 174, No
1463, 47, 21, 15, 4, 0.6, 77, No
1462, 54, 28, 48, 1, 0.2, 0, No
1461, 40, 16, 85, 4, 0.2, 0, No
1460, 47, 20, 38, 3, 2.5, 0, No
1459, 51, 25, 33, 1, 1.4, 0, No
1458, 42, 16, 25, 2, 0.8, 0, No
1457, 36, 11, 39, 4, 1.7, 0, No
1456, 63, 39, 160, 2, 2.1, 0, No
1455, 51, 25, 148, 1, 1.0, 0, No
1454, 29, 5, 85, 3, 2.5, 0, No
1453, 54, 28, 52, 4, 2.5, 0, No
1452, 44, 20, 82, 4, 1.4, 201, No
1451, 59, 34, 80, 3, 0.5, 0, No
1450, 63, 37, 109, 1, 2.0, 0, No
1449, 41, 16, 49, 3, 0.5, 0, No
1448, 52, 28, 145, 2, 6.8, 0, No
1447, 29, 4, 22, 2, 0.9, 110, No
1446, 47, 21, 141, 1, 2.4, 0, No
1445, 60, 33, 154, 1, 3.0, 0, Yes
1444, 36, 12, 25, 4, 1.0, 0, No
1443, 39, 13, 71, 3, 0.1, 162, No
1442, 58, 33, 43, 2, 1.6, 0, No
1441, 42, 15, 41, 3, 2.5, 0, No
1440, 59, 29, 61, 1, 1.4, 0, No
1439, 63, 37, 90, 4, 1.9, 106, No
1438, 28, 3, 123, 1, 0.8, 146, No
1437, 46, 21, 80, 4, 0.4, 0, No
1436, 43, 17, 55, 1, 0.2, 0, No
1435, 65, 41, 55, 2, 1.1, 0, No
1434, 51, 25, 68, 2, 1.5, 117, No
1433, 26, 2, 195, 1, 6.3, 0, No
1432, 58, 34, 128, 1, 7.4, 0, No
1431, 32, 7, 52, 2, 0.1, 0, No
1430, 31, 5, 35, 1, 0.6, 171, No
1429, 25, -1, 21, 4, 0.4, 90, No
1428, 31, 5, 85, 2, 1.3, 119, No
1427, 37, 11, 60, 3, 0.5, 0, No
1426, 64, 38, 40, 1, 2.5, 94, No
1425, 29, 3, 92, 2, 1.3, 287, No
1424, 55, 30, 64, 2, 2.3, 0, No
1423, 32, 8, 32, 2, 1.0, 103, No
1422, 42, 17, 54, 4, 1.9, 164, No
1421, 30, 4, 40, 1, 0.3, 0, No
1420, 30, 4, 39, 1, 1.5, 0, No
1419, 65, 41, 154, 2, 4.6, 0, Yes
1418, 42, 18, 52, 2, 2.5, 0, No
1417, 40, 15, 82, 2, 0.4, 0, No
1416, 33, 8, 48, 1, 1.0, 212, No
1415, 59, 33, 68, 2, 2.3, 128, No
1414, 48, 24, 12, 3, 0.4, 0, No
1413, 59, 33, 100, 2, 2.0, 127, No
1412, 65, 39, 184, 1, 5.4, 176, Yes
1411, 60, 35, 44, 4, 2.1, 0, No
1410, 41, 17, 63, 2, 3.2, 0, No
1409, 40, 14, 129, 1, 5.9, 0, Yes
1408, 63, 39, 101, 2, 3.9, 294, Yes
1407, 53, 23, 20, 4, 0.4, 0, No
1406, 46, 22, 183, 1, 3.1, 0, Yes
1405, 58, 28, 75, 1, 1.4, 0, No
1404, 32, 6, 51, 4, 0.2, 154, No
1403, 55, 29, 172, 1, 5.2, 0, Yes
1402, 40, 15, 84, 1, 3.7, 0, No
1401, 32, 8, 78, 4, 0.1, 0, No
1400, 40, 16, 69, 4, 2.4, 0, No
1399, 42, 18, 141, 1, 3.5, 0, No
1398, 65, 41, 45, 3, 0.1, 0, No
1397, 42, 18, 43, 1, 0.3, 158, No
1396, 47, 23, 190, 4, 0.3, 305, Yes
1395, 52, 27, 33, 2, 0.7, 0, No
1394, 62, 37, 55, 3, 0.9, 0, No
1393, 47, 23, 33, 1, 1.0, 0, No
1392, 44, 18, 84, 3, 1.1, 0, No
1391, 29, 3, 80, 4, 1.8, 0, No
1390, 45, 15, 20, 1, 0.8, 0, No
1389, 52, 28, 25, 4, 1.0, 0, No
1388, 35, 10, 38, 4, 1.7, 0, No
1387, 27, 3, 72, 4, 0.0, 0, No
1386, 57, 31, 82, 2, 2.0, 83, No
1385, 55, 31, 62, 1, 1.8, 0, No
1384, 65, 41, 105, 4, 1.7, 230, No
1383, 34, 8, 82, 2, 1.8, 178, No
1382, 38, 12, 22, 3, 0.2, 0, No
1381, 60, 34, 105, 2, 1.4, 0, No
1380, 62, 37, 162, 1, 1.3, 0, No
1379, 54, 29, 34, 4, 0.1, 0, No
1378, 27, 3, 109, 2, 2.5, 0, No
1377, 63, 39, 45, 4, 1.3, 86, No
1376, 50, 26, 179, 1, 2.9, 0, Yes
1375, 59, 34, 84, 3, 1.6, 0, No
1374, 60, 35, 135, 3, 0.3, 0, Yes
1373, 39, 13, 139, 3, 3.4, 483, Yes
1372, 58, 32, 65, 3, 2.5, 222, No
1371, 30, 5, 20, 4, 0.5, 117, No
1370, 57, 33, 43, 1, 1.8, 0, No
1369, 46, 21, 40, 4, 1.9, 122, No
1368, 62, 38, 42, 3, 0.1, 149, No
1367, 60, 34, 33, 2, 0.3, 101, No
1366, 60, 35, 43, 3, 0.9, 0, No
1365, 44, 19, 69, 4, 0.4, 0, No
1364, 32, 8, 79, 1, 0.1, 0, No
1363, 31, 5, 85, 3, 1.6, 157, No
1362, 50, 26, 38, 4, 0.9, 0, No
1361, 54, 28, 85, 4, 4.9, 0, No
1360, 64, 40, 171, 2, 2.1, 433, No
1359, 50, 25, 83, 1, 2.8, 0, No
1358, 55, 29, 53, 1, 1.4, 0, No
1357, 42, 16, 74, 1, 2.8, 0, No
1356, 61, 37, 48, 1, 0.8, 158, No
1355, 35, 10, 179, 1, 8.6, 357, No
1354, 50, 25, 14, 1, 0.4, 0, No
1353, 51, 27, 20, 4, 0.5, 0, No
1352, 59, 35, 84, 1, 1.8, 0, No
1351, 29, 2, 29, 4, 1.5, 0, No
1350, 26, 2, 171, 3, 6.0, 0, Yes
1349, 38, 14, 35, 1, 1.5, 97, No
1348, 60, 34, 85, 2, 2.0, 0, No
1347, 44, 20, 50, 3, 2.3, 200, No
1346, 57, 32, 23, 2, 0.2, 0, No
1345, 49, 25, 93, 1, 2.7, 0, No
1344, 41, 17, 48, 2, 0.6, 215, No
1343, 36, 12, 79, 2, 2.2, 0, No
1342, 42, 16, 55, 2, 0.7, 149, No
1341, 35, 11, 82, 4, 3.4, 0, No
1340, 52, 25, 180, 2, 9.0, 297, Yes
1339, 51, 27, 42, 4, 0.1, 0, No
1338, 26, 0, 179, 4, 2.1, 0, Yes
1337, 36, 12, 42, 1, 1.3, 0, No
1336, 50, 24, 180, 1, 1.7, 0, No
1335, 47, 22, 35, 2, 1.3, 0, No
1334, 62, 38, 99, 4, 1.7, 0, No
1333, 31, 5, 21, 1, 0.4, 0, No
1332, 31, 7, 84, 1, 0.1, 0, No
1331, 34, 9, 64, 2, 0.1, 224, No
1330, 28, 4, 32, 3, 1.0, 0, No
1329, 60, 36, 145, 4, 6.9, 380, Yes
1328, 61, 35, 30, 2, 0.2, 0, No
1327, 32, 5, 63, 4, 2.0, 0, No
1326, 50, 24, 79, 1, 0.3, 120, No
1325, 52, 28, 15, 1, 0.2, 0, No
1324, 52, 26, 45, 3, 0.6, 0, No
1323, 32, 5, 48, 2, 1.7, 0, No
1322, 27, 3, 123, 1, 5.4, 0, No
1321, 31, 7, 192, 1, 0.0, 0, Yes
1320, 32, 6, 35, 2, 0.3, 0, No
1319, 52, 26, 178, 1, 1.0, 0, No
1318, 55, 30, 40, 2, 2.3, 0, No
1317, 28, 3, 51, 2, 1.6, 123, No
1316, 49, 25, 53, 2, 1.0, 181, No
1315, 32, 6, 73, 4, 2.2, 0, No
1314, 52, 27, 78, 4, 3.6, 141, No
1313, 46, 21, 42, 1, 2.4, 0, No
1312, 37, 11, 35, 2, 0.8, 125, No
1311, 62, 36, 21, 3, 0.3, 0, No
1310, 38, 14, 71, 4, 2.0, 0, No
1309, 54, 24, 50, 3, 2.0, 0, No
1308, 26, 2, 195, 1, 6.3, 0, No
1307, 34, 9, 31, 4, 1.1, 0, No
1306, 32, 6, 28, 2, 0.3, 88, No
1305, 51, 26, 145, 1, 8.1, 397, No
1304, 29, 5, 112, 2, 2.0, 382, No
1303, 42, 16, 38, 3, 0.9, 0, No
1302, 41, 17, 153, 1, 1.7, 337, No
1301, 61, 36, 23, 2, 0.5, 103, No
1300, 50, 25, 14, 2, 0.7, 0, No
1299, 38, 14, 74, 1, 3.6, 0, No
1298, 61, 35, 90, 4, 1.9, 0, No
1297, 30, 6, 80, 3, 1.5, 219, No
1296, 42, 17, 28, 1, 0.5, 90, No
1295, 34, 10, 71, 1, 0.1, 257, No
1294, 56, 31, 81, 2, 3.7, 121, No
1293, 56, 30, 164, 4, 0.5, 234, Yes
1292, 58, 34, 44, 4, 2.2, 0, No
1291, 62, 38, 100, 4, 1.7, 0, No
1290, 46, 21, 82, 4, 0.4, 0, No
1289, 63, 38, 129, 1, 0.9, 366, No
1288, 42, 18, 54, 4, 2.2, 0, No
1287, 29, 3, 50, 3, 1.1, 0, No
1286, 38, 13, 113, 4, 1.7, 0, Yes
1285, 65, 40, 128, 1, 2.5, 162, No
1284, 30, 6, 64, 4, 3.4, 117, No
1283, 51, 26, 55, 1, 1.3, 236, No
1282, 39, 15, 52, 3, 2.3, 0, No
1281, 65, 40, 98, 3, 1.8, 333, No
1280, 48, 22, 84, 2, 0.4, 145, No
1279, 36, 10, 74, 1, 2.5, 0, No
1278, 45, 20, 194, 2, 8.8, 428, No
1277, 42, 16, 20, 2, 0.8, 117, No
1276, 27, 2, 92, 2, 3.1, 178, No
1275, 62, 37, 61, 4, 1.7, 0, No
1274, 60, 35, 130, 3, 6.3, 437, Yes
1273, 64, 39, 83, 3, 1.8, 0, No
1272, 28, 4, 94, 3, 0.8, 236, No
1271, 43, 18, 60, 2, 2.2, 0, No
1270, 36, 11, 14, 4, 0.2, 100, No
1269, 34, 9, 62, 3, 2.3, 0, No
1268, 50, 23, 23, 2, 1.0, 0, No
1267, 64, 39, 113, 1, 0.8, 0, No
1266, 32, 2, 71, 2, 1.8, 108, No
1265, 58, 33, 138, 2, 3.9, 0, No
1264, 35, 5, 85, 4, 4.0, 0, No
1263, 26, 1, 53, 2, 1.6, 0, No
1262, 63, 39, 84, 1, 1.8, 0, No
1261, 57, 31, 40, 3, 1.4, 137, No
1260, 52, 27, 35, 4, 0.2, 0, No
1259, 34, 8, 31, 1, 0.3, 104, No
1258, 63, 37, 41, 1, 0.5, 0, No
1257, 31, 7, 20, 1, 0.4, 0, No
1256, 27, 1, 80, 2, 1.6, 185, No
1255, 36, 12, 40, 2, 0.6, 0, No
1254, 57, 33, 45, 4, 1.5, 204, No
1253, 42, 17, 93, 4, 1.9, 0, No
1252, 39, 13, 31, 2, 0.8, 0, No
1251, 47, 20, 81, 1, 2.7, 0, No
1250, 51, 27, 80, 1, 2.6, 0, No
1249, 44, 19, 35, 4, 0.0, 0, No
1248, 52, 28, 39, 2, 0.8, 0, No
1247, 48, 22, 59, 1, 1.4, 241, No
1246, 46, 21, 41, 1, 1.4, 128, No
1245, 33, 8, 130, 3, 6.3, 99, Yes
1244, 34, 10, 110, 1, 4.0, 0, No
1243, 29, 4, 44, 4, 2.0, 0, No
1242, 64, 38, 39, 1, 0.5, 0, No
1241, 52, 27, 15, 4, 0.8, 101, No
1240, 51, 26, 12, 2, 0.7, 109, No
1239, 28, 2, 63, 2, 1.6, 0, No
1238, 38, 13, 169, 1, 6.8, 0, Yes
1237, 31, 6, 81, 4, 2.2, 116, No
1236, 54, 28, 60, 4, 2.6, 0, No
1235, 44, 18, 33, 3, 1.5, 0, No
1234, 53, 29, 22, 2, 0.4, 0, No
1233, 43, 19, 84, 4, 0.2, 297, No
1232, 66, 41, 144, 1, 2.5, 0, No
1231, 27, 1, 25, 4, 0.3, 0, No
1230, 56, 32, 80, 3, 2.7, 0, No
1229, 56, 30, 45, 1, 0.2, 98, No
1228, 39, 13, 30, 3, 0.2, 0, No
1227, 60, 36, 14, 2, 0.3, 109, No
1226, 30, 6, 118, 2, 2.8, 0, Yes
1225, 59, 35, 45, 1, 1.8, 0, No
1224, 45, 19, 11, 1, 0.2, 91, No
1223, 61, 37, 20, 3, 0.4, 94, No
1222, 30, 5, 121, 2, 3.3, 0, No
1221, 41, 17, 165, 2, 8.0, 0, No
1220, 45, 18, 80, 3, 2.7, 0, No
1219, 62, 36, 98, 2, 2.8, 0, No
1218, 44, 20, 122, 1, 0.3, 0, No
1217, 50, 25, 84, 1, 1.3, 0, No
1216, 45, 20, 38, 4, 1.9, 144, No
1215, 61, 36, 15, 4, 0.4, 0, No
1214, 27, 2, 78, 4, 0.2, 87, No
1213, 34, 8, 44, 4, 0.2, 0, No
1212, 61, 36, 131, 1, 0.9, 0, No
1211, 50, 24, 84, 4, 4.9, 0, No
1210, 46, 21, 52, 3, 2.7, 228, No
1209, 50, 26, 48, 1, 1.6, 0, No
1208, 38, 12, 43, 4, 1.2, 0, No
1207, 63, 37, 165, 4, 5.1, 0, Yes
1206, 32, 7, 94, 2, 3.1, 0, No
1205, 26, 1, 190, 4, 1.3, 197, Yes
1204, 62, 37, 50, 3, 2.4, 0, No
1203, 35, 11, 24, 4, 0.4, 0, No
1202, 35, 8, 38, 4, 1.0, 0, No
1201, 36, 12, 22, 4, 1.0, 91, No
1200, 29, 4, 62, 2, 2.5, 184, No
1199, 40, 14, 42, 2, 0.7, 101, No
1198, 48, 23, 8, 1, 0.4, 0, No
1197, 37, 13, 71, 2, 2.7, 94, No
1196, 32, 7, 123, 2, 2.9, 0, Yes
1195, 29, 3, 41, 4, 1.3, 0, No
1194, 58, 32, 81, 3, 1.7, 0, No
1193, 45, 20, 138, 1, 7.0, 0, No
1192, 29, 5, 128, 1, 1.5, 0, No
1191, 39, 15, 168, 2, 8.0, 152, No
1190, 42, 17, 115, 2, 0.4, 0, No
1189, 45, 19, 58, 2, 0.4, 0, No
1188, 61, 36, 24, 1, 1.5, 87, No
1187, 62, 38, 43, 4, 1.2, 0, No
1186, 43, 19, 31, 3, 0.5, 0, No
1185, 34, 9, 71, 4, 1.3, 0, No
1184, 50, 25, 35, 3, 1.7, 0, No
1183, 28, 2, 19, 4, 0.4, 0, No
1182, 25, 0, 65, 4, 0.2, 0, No
1181, 42, 17, 90, 1, 0.1, 0, No
1180, 36, 11, 98, 3, 1.2, 0, No
1179, 33, 7, 14, 1, 0.4, 98, No
1178, 28, 3, 71, 1, 3.3, 149, Yes
1177, 29, 3, 103, 4, 3.4, 0, Yes
1176, 29, 4, 58, 1, 0.8, 0, No
1175, 36, 10, 42, 4, 1.2, 0, No
1174, 24, -1, 35, 2, 1.7, 0, No
1173, 49, 24, 45, 3, 1.7, 0, No
1172, 64, 40, 43, 1, 1.9, 0, No
1171, 35, 10, 104, 3, 0.6, 0, No
1170, 40, 16, 32, 1, 1.4, 158, No
1169, 62, 37, 38, 1, 1.1, 0, No
1168, 37, 12, 190, 2, 3.0, 475, No
1167, 30, 5, 112, 4, 5.0, 0, Yes
1166, 43, 19, 113, 1, 1.7, 0, No
1165, 41, 17, 94, 3, 3.8, 327, Yes
1164, 34, 9, 138, 2, 7.8, 227, No
1163, 38, 14, 112, 2, 2.2, 394, No
1162, 36, 11, 181, 3, 1.4, 0, Yes
1161, 28, 1, 40, 1, 2.0, 0, No
1160, 50, 26, 23, 4, 0.2, 0, No
1159, 41, 16, 99, 1, 1.0, 0, No
1158, 48, 23, 132, 1, 0.6, 157, No
1157, 49, 25, 13, 4, 0.2, 87, No
1156, 41, 16, 81, 2, 0.4, 0, No
1155, 59, 35, 42, 1, 1.8, 0, No
1154, 55, 30, 55, 4, 0.9, 215, No
1153, 63, 37, 21, 2, 0.4, 0, No
1152, 49, 23, 12, 2, 0.1, 0, No
1151, 55, 31, 81, 3, 2.7, 0, No
1150, 56, 32, 158, 1, 7.4, 0, No
1149, 41, 15, 108, 1, 5.2, 0, No
1148, 37, 13, 111, 1, 0.8, 0, No
1147, 31, 7, 71, 1, 0.1, 78, No
1146, 32, 6, 99, 2, 1.5, 0, No
1145, 49, 24, 91, 1, 2.8, 0, No
1144, 33, 7, 120, 1, 3.2, 0, Yes
1143, 44, 20, 75, 4, 1.9, 0, No
1142, 32, 7, 143, 3, 2.9, 0, Yes
1141, 32, 6, 13, 4, 0.3, 0, No
1140, 55, 28, 38, 3, 1.0, 0, No
1139, 30, 6, 83, 4, 3.4, 0, No
1138, 51, 26, 134, 4, 4.5, 0, Yes
1137, 47, 21, 65, 1, 1.5, 0, No
1136, 57, 33, 9, 1, 0.1, 91, No
1135, 39, 14, 42, 1, 2.5, 0, No
1134, 31, 4, 28, 1, 2.0, 0, No
1133, 34, 9, 55, 3, 2.3, 0, No
1132, 57, 27, 90, 2, 4.5, 0, No
1131, 58, 32, 191, 1, 2.9, 0, No
1130, 30, 4, 73, 3, 3.3, 0, Yes
1129, 30, 5, 171, 2, 1.9, 0, Yes
1128, 35, 9, 58, 1, 2.5, 0, No
1127, 32, 8, 104, 2, 3.7, 0, Yes
1126, 37, 13, 172, 2, 6.5, 0, No
1125, 38, 12, 29, 4, 0.2, 0, No
1124, 46, 20, 91, 4, 2.6, 0, No
